"ID ";"Rubrik ";"Titel-DE ";"Title-EN ";"Text-DE ";"Text-EN ";"Bild ";"Zeichnung ";"Kategorie-DE ";"Kategorie-EN "
"3921 ";" 8.172 ";"Whitworth - Zylindrisch - Innen - Standard ";"BSP - Parallel - Female - Standard ";"Gerade Aufschraub-Verschraubungen
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch ";"Female Stud Couplings
Female Thread: BSP - Parallel ";"GAI-L-G_GAI-S-G.png ";"GAI-L-G_GAI-S-G.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3488 ";" 8.173 ";"Whitworth - Zylindrisch - Innen - SC ";"BSP - Parallel - Female - SC ";"Gerade Aufschraub-Verschraubungen
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch ";"Female Stud Couplings
Female Thread: BSP - Parallel ";"GAI-L-G-SC_GAI-S-G-SC.png ";"GAI-L-G-SC_GAI-S-G-SC.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3922 ";" 8.174 ";"Whitworth - Zylindrisch - Innen - SC ";"BSP - Parallel - Female - SC ";"Gerade Aufschraub-Verschraubungen
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch ";"Female Stud Couplings
Female Thread: BSP - Parallel ";"GAI-L-G-SC_GAI-S-G-SC.png ";"GAI-L-G-SC_GAI-S-G-SC.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3489 ";" 8.175 ";"Whitworth - Zylindrisch - Innen - OMD ";"BSP - Parallel - Female - OMD ";"Gerade Aufschraub-Verschraubungsstutzen
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch ";"Female Stud Coupling Bodies
Female Thread: BSP - Parallel ";"GAI-L-G-OMD_GAI-S-G-OMD.png ";"gai-omd.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3923 ";" 8.176 ";"Whitworth - Zylindrisch - Innen - OMD ";"BSP - Parallel - Female - OMD ";"Gerade Aufschraub-Verschraubungsstutzen
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch ";"Female Stud Coupling Bodies
Female Thread: BSP - Parallel ";"GAI-L-G-OMD_GAI-S-G-OMD.png ";"gai-omd.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3490 ";" 8.177 ";"Metrisch - Zylindrisch - Innen - Standard ";"Metric - Parallel - Female - SC ";"Gerade Aufschraub-Verschraubungen 
Innengewinde: Metrisches Feingewinde - Zylindrisch ";"Female Stud Couplings
Female Thread: Metric - Parallel ";"GAI-LM_GAI-SM.png ";"GAI-LM_GAI-SM.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3491 ";" 8.178 ";"Metrisch - Zylindrisch - Innen - SC ";"Metric - Parallel - Female - SC ";"Gerade Aufschraub-Verschraubungen 
Innengewinde: Metrisches Feingewinde - Zylindrisch ";"Female Stud Couplings
Female Thread: Metric - Parallel ";"GAI-LM-SC_GAI-SM-SC.png ";"GAI-LM-SC_GAI-SM-SC.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3492 ";" 8.179 ";"Metrisch - Zylindrisch - Innen - OMD ";"Metric - Parallel - Female - OMD ";"Gerade Aufschraub-Verschraubungsstutzen
Innengewinde: Metrisches Feingewinde - Zylindrisch ";"Female Stud Coupling Bodies
Female Thread: Metric - Parallel ";"GAI-LM-OMD_GAI-SM-OMD.png ";"gai-omd.png ";"GAI - Gerade - Aufschraub - Verschraubungen ";"GAI - Female - Stud - Couplings "
"3450 ";" 8.18 ";"GRV - Verschraubungen - Standard ";"GRV - Stud Reducers - Standard ";"Gerade Reduzier-Verschraubungen 
LL- und L-Reihe ";"Straight Reducer Couplings
LL- and L-Series ";"GRV-L.png ";"GRV-L.png ";"GRV - Gerade - Reduzier - Verschraubungen - LL- und L-Reihe ";"GRV - Straight - Reducing - Couplings - LL- and L-Series "
"3493 ";" 8.180 ";"NPT - Innen - Standard ";"NPT - Female - SC ";"Gerade Aufschraub-Verschraubungen
Innengewinde: NPT ";"Female Stud Couplings
Female Thread: NPT ";"GAI-L-NPT_GAI-S-NPT.png ";"GAI-L-NPT_GAI-S-NPT.png ";"GAI - Gerade - Aufschraub - Verschraubungen - NPT ";"GAI - Female - Stud - Couplings - NPT "
"3495 ";" 8.181 ";"NPT - Innen - SC ";"NPT - Female - Standard ";"Gerade Aufschraub-Verschraubungen
Innengewinde: NPT ";"Female Stud Couplings
Female Thread: NPT ";"GAI-L-NPT-SC_GAI-S-NPT-SC.png ";"GAI-L-NPT-SC_GAI-S-NPT-SC.png ";"GAI - Gerade - Aufschraub - Verschraubungen - NPT ";"GAI - Female - Stud - Couplings - NPT "
"3496 ";" 8.182 ";"NPT - Innen - OMD ";"NPT - Female - OMD ";"Gerade Aufschraub-Verschraubungsstutzen
Innengewinde: NPT ";"Female Stud Coupling Bodies
Female Thread: NPT ";"GAI-L-NPT-OMD_GAI-S-NPT-OMD.png ";"gai-omd.png ";"GAI - Gerade - Aufschraub - Verschraubungen - NPT ";"GAI - Female - Stud - Couplings - NPT "
"3497 ";" 8.183 ";"Whitworth - Zylindrisch - Standard ";"BSP - Parallel - Standard ";"<div>Winkel-Schwenkverschraubungen Mit VA-Dichtkantenring für Ausdrehung DIN 3852 &nbsp;(schmal) Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) &nbsp;Einschraubgewinde G: &nbsp;Whitworth-Rohrgewinde - Zylindrisch<br>
O-Ring: FPM</div> ";"<div>Banjo Elbows With Stainless Steel Sealing Ring for DIN 3852 (small) Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) Thread G: BSP - Parallel<br>
O-Ring: FPM</div> ";"WHV.png ";"WHV.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3498 ";" 8.184 ";"Whitworth - Zylindrisch - SC ";"BSP - Parallel - SC ";"Winkel-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Whitworth-Rohrgewinde - Zylindrisch ";"Banjo Elbows
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: BSP - Parallel ";"WHV.png ";"WHV.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3499 ";" 8.185 ";"Whitworth - Zylindrisch - OMD ";"BSP - Parallel - OMD ";"Winkel-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Whitworth-Rohrgewinde - Zylindrisch ";"Banjo Elbows
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: BSP - Parallel ";"WHV-OMD.png ";"whv-OMD.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3840 ";" 8.186 ";"Whitworth - Zylindrisch - WDS - Standard ";"BSP - Parallel - WDS - Standard ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - Rubrik 8.280 Einschraubgewinde G:</div> ";"<div>Banjo Elbows For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"WHV-WDS.png ";"WHV_WDS.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3841 ";" 8.187 ";"Whitworth - Zylindrisch - WDS - SC ";"BSP - Parallel - WDS - SC ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G:</div> ";"<div>Banjo Elbows For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"WHV-WDS.png ";"WHV_WDS.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3842 ";" 8.188 ";"Withworth - Zylindrisch - WDS - OMD ";"BSP - Parallel - WDS - OMD ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G:</div> ";"<div>Banjo Elbows For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"WHV-WDS-OMD.png ";"WHV-WDS-OMD.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3500 ";" 8.189 ";"Metrisch - Zylindrisch - Standard ";"Metric - Parallel - Standard ";"Winkel-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Elbows
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"WHV.png ";"WHV.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3461 ";" 8.19 ";"GRV - Verschraubungen - SC ";"GRV - Stud Reducers - SC ";"Gerade Reduzier-Verschraubungen 
L-Reihe ";"Straight Reducer Couplings
L-Series ";"GRV-L-SC.png ";"GRV-L-SC.png ";"GRV - Gerade - Reduzier - Verschraubungen - LL- und L-Reihe ";"GRV - Straight - Reducing - Couplings - LL- and L-Series "
"3501 ";" 8.190 ";"Metrisch - Zylindrisch - SC ";"Metric - Parallel - SC ";"Winkel-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Elbows
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"WHV.png ";"WHV.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3502 ";" 8.191 ";"Metrisch - Zylindrisch - OMD ";"Metric - Parallel - OMD ";"Winkel-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Elbows
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"WHV-OMD.png ";"whv-OMD.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3843 ";" 8.192 ";"Metrisch - Zylindrisch - WDS - Standard ";"Metric - Parallel - WDS - Standard ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Metr</div> ";"<div>Banjo Elbows For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"WHV-WDS.png ";"WHV_WDS.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3844 ";" 8.193 ";"Metrisch - Zylindrisch - WDS - SC ";"Metric - Parallel - WDS - SC ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Metr</div> ";"<div>Banjo Elbows For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"WHV-WDS.png ";"WHV_WDS.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3845 ";" 8.194 ";"Metrisch - Zylindrisch - WDS - OMD ";"Metric - Parallel - WDS - OMD ";"<div>Winkel-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Metr</div> ";"<div>Banjo Elbows For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"WHV-WDS-OMD.png ";"WHV-WDS-OMD.png ";"WHV - Winkel - Schwenk - Verschraubungen ";"WHV - Banjo - Elbows "
"3503 ";" 8.195 ";"Whitworth - Zylindrisch - Standard ";"BSP - Parallel - Standard ";"T-Schwenkverschraubungen
mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Whitworth-Rohrgewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: BSP - Parallel ";"THV.png ";"THV.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3504 ";" 8.196 ";"Whitworth - Zylindrisch - SC ";"BSP - Parallel - SC ";"T-Schwenkverschraubungen
mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Whitworth-Rohrgewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: BSP - Parallel
  ";"THV.png ";"THV-SC.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3506 ";" 8.197 ";"Whitworth - Zylindrisch - OMD ";"Metric - Parallel - OMD ";"T-Schwenkverschraubungen
mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Whitworth-Rohrgewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: BSP - Parallel ";"THV-M-OMD.png ";"THV-OMD.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3846 ";" 8.198 ";"Whitworth - Zylindrisch - WDS - Standard ";"BSP - Parallel - WDS - Standard ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Whi</div> ";"<div>Banjo Tees For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"THV-R-WDS.png ";"THV-R-WDS.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3847 ";" 8.199 ";"Whitworth - Zylindrisch - WDS - SC ";"BSP - Parallel - WDS - SC ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Whi</div> ";"<div>Banjo Tees For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"THV-R-WDS.png ";"THV-R-WDS-SC.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3472 ";" 8.20 ";"GRV - Verschraubungsstutzen - OMD ";"GRV - Stud Reducer Coupling Bodies - OMD ";"Gerade Reduzier-Verschraubungsstutzen
LL- und L-Reihe ";"Straight Reducer Coupling Bodies
LL- and L-Series ";"GRV-L-OMD.png ";"grv-OMD.png ";"GRV - Gerade - Reduzier - Verschraubungen - LL- und L-Reihe ";"GRV - Straight - Reducing - Couplings - LL- and L-Series "
"3848 ";" 8.200 ";"Whitworth - Zylindrisch - WDS - OMD ";"BSP - Parallel - WDS - OMD ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 1179 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Whi</div> ";"<div>Banjo Tees For recesses narrow ISO 1179 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: BSP - Parallel</div> ";"THV-R-WDS-OMD.png ";"THV-WDS-OMD.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3507 ";" 8.201 ";"Metrisch - Zylindrisch - Standard ";"Metric - Parallel - Standard ";"T-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"THV-M.png ";"THV-M.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3508 ";" 8.202 ";"Metrisch - Zylindrisch - SC ";"Metric - Parallel - SC ";"T-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"THV.png ";"THV-M-SC.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3509 ";" 8.203 ";"Metrisch - Zylindrisch - OMD ";"Metric - Parallel - OMD ";"T-Schwenkverschraubungen
Mit VA-Dichtkantenring für Ausdrehung DIN 3852 
(schmal)
Hohlschraube muss vor der Montage geschmiert 
werden (siehe Allgemeine Informationen Rubrik 1)
Einschraubgewinde G: 
Metrisches Feingewinde - Zylindrisch ";"Banjo Tees
With Stainless Steel Sealing Ring for DIN 3852 (small)
Banjo Bolt must be greased prior to assembly 
(see General Information Category 1)
Thread G: Metric - Parallel ";"THV-M-OMD.png ";"THV-OMD.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3849 ";" 8.204 ";"Metrisch - Zylindrisch - WDS - Standard ";"Metric - Parallel - WDS - Standard ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Met</div> ";"<div>Banjo Tees For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"THV-R-WDS.png ";"THV-WDS.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3850 ";" 8.205 ";"Metrisch - Zylindrisch - WDS - SC ";"Metric - Parallel - WDS - SC ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Met</div> ";"<div>Banjo Tees For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"THV-R-WDS.png ";"THV-WDS-SC.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3851 ";" 8.206 ";"Metrisch - Zylindrisch - WDS - OMD ";"Metric - Parallel - WDS - OMD ";"<div>T-Schwenkverschraubungen Für Einschraubloch mit Eindrehung schmal &nbsp;nach ISO 9974 Hohlschraube muss vor der Montage geschmiert &nbsp;werden (siehe Allgemeine Informationen Rubrik 1) Mit gekammerter Weichdichtung - FPM - &nbsp;Rubrik 8.280 Einschraubgewinde G: &nbsp;Met</div> ";"<div>Banjo Tees For recesses narrow ISO 9974 Banjo Bolt must be greased prior to assembly &nbsp;(see General Information Category 1) With Bonded Seal Ring - FPM - Category 8.280 Thread G: Metric - Parallel</div> ";"THV-R-WDS-OMD.png ";"THV-WDS-OMD.png ";"THV - T - schwenk - Verschraubungen ";"THV - Banjo - Tees "
"3877 ";" 8.207 ";"WEEV - Einstellbare Winkel-Verschraubungen - Standard ";"WEEV - Adjustable Elbow Couplings - Standard ";"<div>Einstellbare Winkel-Verschraubungen mit Kontermutter Für Einschraublöcher mit schmaler und breiter Ausdrehung Abdichtung durch O-Ring (FPM) und Kammerring (ISO 1179)</div> ";"<div>Adjustable Elbow Couplings with Locknut For Port with small and large countersink Sealing by O-Ring (FPM) with Retaining Ring (ISO 1179)</div> ";"WEEV.png ";"WEEV.png ";"WEEV - Einstellbare - Winkel - Einschraub - Verschraubungen ";"WEEV - Adjustable - Male - Stud - Elbow - Couplings "
"3878 ";" 8.208 ";"WEEV - Einstellbare Winkel-Verschraubungen - SC ";"WEEV - Adjustable Elbow Couplings - SC ";"<div>Einstellbare Winkel-Verschraubungen mit Kontermutter Für Einschraublöcher mit schmaler und breiter Ausdrehung Abdichtung durch O-Ring (FPM) und Kammerring (ISO 1179)</div> ";"<div>Adjustable Elbow Couplings with Locknut For Port with small and large countersink Sealing by O-Ring (FPM) with Retaining Ring (ISO 1179)</div> ";"WEEV.png ";"WEEV-SC.png ";"WEEV - Einstellbare - Winkel - Einschraub - Verschraubungen ";"WEEV - Adjustable - Male - Stud - Elbow - Couplings "
